net,cost
netlist_1,81980
netlist_1,36208
netlist_1,44364
netlist_1,13908
netlist_1,18732
netlist_1,24154
netlist_1,22656
netlist_1,60926
netlist_1,47946
netlist_1,89546
netlist_1,42840
netlist_1,59128
netlist_1,25086
netlist_1,17844
netlist_1,14840
netlist_1,114544
netlist_1,64804
netlist_1,42264
netlist_1,17522
netlist_1,37104
netlist_1,44958
netlist_1,21154
netlist_1,21478
netlist_1,83194
netlist_1,59424
netlist_1,83222
netlist_1,50394
netlist_1,60298
netlist_1,28964
netlist_1,33804
netlist_1,32330
netlist_1,98916
netlist_1,69934
netlist_1,17536
netlist_1,21132
netlist_1,55224
netlist_1,26584
netlist_1,49508
netlist_1,91354
netlist_1,47984
netlist_1,42532
netlist_1,43742
netlist_1,24166
netlist_1,96158
netlist_1,121758
netlist_1,31726
netlist_1,8790
netlist_1,51894
netlist_1,78088
netlist_1,64564
netlist_1,17830
netlist_1,67292
netlist_1,56098
netlist_1,64546
netlist_1,72096
netlist_1,26880
netlist_1,81112
netlist_1,29594
netlist_1,16632
netlist_1,61532
netlist_1,25358
netlist_1,28982
netlist_1,45524
netlist_1,22654
